,lat,long,date,fire_bool
111420,45.08,-121.157,2014-07-17,f
111501,45.231,-123.167,2014-07-17,f
111582,45.322,-120.585,2014-07-17,f
111587,45.329,-120.566,2014-07-17,f
111588,45.329,-120.566,2014-07-17,f
111893,45.834,-86.966,2014-07-17,f
111894,45.834,-86.965,2014-07-17,f
112459,46.524,-84.368,2014-07-17,f
112460,46.524,-84.368,2014-07-17,f
113201,47.66,-120.772,2014-07-17,t
113227,47.669,-120.813,2014-07-17,f
113228,47.669,-120.813,2014-07-17,f
113251,47.676,-120.788,2014-07-17,t
113262,47.683,-120.741,2014-07-17,f
113263,47.683,-120.741,2014-07-17,f
113264,47.683,-120.741,2014-07-17,f
113272,47.687,-120.768,2014-07-17,t
113273,47.687,-120.768,2014-07-17,t
113277,47.688,-120.768,2014-07-17,t
113315,47.699,-120.78,2014-07-17,t
113316,47.699,-120.78,2014-07-17,t
113317,47.699,-120.78,2014-07-17,t
113327,47.706,-120.798,2014-07-17,t
113328,47.706,-120.798,2014-07-17,t
113332,47.708,-120.783,2014-07-17,t
113333,47.708,-120.783,2014-07-17,t
113334,47.708,-120.783,2014-07-17,t
113340,47.713,-120.83,2014-07-17,f
113348,47.718,-120.785,2014-07-17,f
113353,47.722,-120.812,2014-07-17,f
113354,47.722,-120.812,2014-07-17,f
113355,47.722,-120.812,2014-07-17,f
113365,47.729,-120.81,2014-07-17,f
113366,47.729,-120.81,2014-07-17,f
113367,47.729,-120.81,2014-07-17,f
113368,47.729,-120.796,2014-07-17,f
113369,47.729,-120.796,2014-07-17,f
113370,47.729,-120.796,2014-07-17,f
113515,47.97,-118.208,2014-07-17,f
113516,47.97,-118.208,2014-07-17,f
113517,47.97,-118.208,2014-07-17,f
113745,48.137,-119.977,2014-07-17,f
113747,48.145,-120.023,2014-07-17,f
113748,48.145,-120.023,2014-07-17,f
113757,48.152,-119.921,2014-07-17,f
113758,48.152,-119.921,2014-07-17,f
113759,48.154,-119.915,2014-07-17,f
113762,48.155,-120.048,2014-07-17,f
113763,48.155,-120.048,2014-07-17,f
113768,48.157,-119.905,2014-07-17,f
113770,48.158,-119.975,2014-07-17,t
113771,48.158,-119.975,2014-07-17,t
113772,48.158,-119.975,2014-07-17,t
113792,48.173,-119.955,2014-07-17,t
113793,48.173,-119.955,2014-07-17,t
113794,48.173,-119.955,2014-07-17,t
113795,48.173,-119.946,2014-07-17,f
113796,48.173,-119.946,2014-07-17,f
113797,48.174,-120.003,2014-07-17,t
113798,48.174,-120.003,2014-07-17,t
113799,48.174,-120.003,2014-07-17,t
113800,48.174,-119.997,2014-07-17,t
113801,48.174,-119.997,2014-07-17,t
113802,48.174,-119.997,2014-07-17,t
113806,48.176,-119.968,2014-07-17,t
113807,48.176,-119.968,2014-07-17,t
113814,48.18,-119.996,2014-07-17,t
113815,48.18,-119.996,2014-07-17,t
113816,48.18,-119.996,2014-07-17,t
113819,48.183,-120.103,2014-07-17,f
113820,48.183,-120.103,2014-07-17,f
113822,48.186,-119.99,2014-07-17,t
113825,48.187,-119.973,2014-07-17,t
113826,48.187,-119.973,2014-07-17,t
113827,48.187,-119.973,2014-07-17,t
113831,48.188,-120.154,2014-07-17,f
113832,48.188,-120.154,2014-07-17,f
113833,48.188,-120.154,2014-07-17,f
113836,48.189,-120.05,2014-07-17,t
113837,48.189,-120.05,2014-07-17,t
113838,48.189,-120.05,2014-07-17,t
113839,48.189,-120.044,2014-07-17,t
113840,48.189,-120.044,2014-07-17,t
113841,48.189,-119.993,2014-07-17,t
113842,48.189,-119.993,2014-07-17,t
113843,48.189,-119.993,2014-07-17,t
113844,48.189,-119.956,2014-07-17,f
113845,48.189,-119.956,2014-07-17,f
113846,48.189,-119.956,2014-07-17,f
113858,48.194,-120.031,2014-07-17,t
113859,48.194,-120.031,2014-07-17,t
113863,48.195,-120.147,2014-07-17,t
113864,48.195,-120.147,2014-07-17,t
113865,48.195,-120.147,2014-07-17,t
113883,48.198,-119.99,2014-07-17,t
113884,48.198,-119.99,2014-07-17,t
113885,48.198,-119.99,2014-07-17,t
113886,48.199,-120.141,2014-07-17,t
113887,48.199,-120.141,2014-07-17,t
113888,48.199,-120.141,2014-07-17,t
113907,48.204,-120.002,2014-07-17,t
113925,48.209,-120.0,2014-07-17,t
113926,48.209,-120.0,2014-07-17,t
113927,48.209,-120.0,2014-07-17,t
113932,48.213,-120.152,2014-07-17,t
113953,48.224,-120.144,2014-07-17,t
113954,48.224,-120.144,2014-07-17,t
113958,48.226,-120.166,2014-07-17,t
113959,48.226,-120.166,2014-07-17,t
113972,48.233,-120.173,2014-07-17,t
113973,48.233,-120.173,2014-07-17,t
114207,48.349,-120.618,2014-07-17,f
114208,48.349,-120.618,2014-07-17,f
114209,48.349,-120.618,2014-07-17,f
114238,48.388,-120.01,2014-07-17,t
114240,48.399,-120.019,2014-07-17,t
114241,48.399,-120.019,2014-07-17,t
114242,48.399,-120.019,2014-07-17,t
114254,48.405,-120.06,2014-07-17,t
114255,48.405,-120.06,2014-07-17,t
114256,48.405,-120.06,2014-07-17,t
114267,48.416,-120.05,2014-07-17,t
114268,48.416,-120.05,2014-07-17,t
114269,48.416,-120.021,2014-07-17,t
114270,48.416,-120.021,2014-07-17,t
114271,48.416,-120.021,2014-07-17,t
114275,48.421,-120.081,2014-07-17,t
114279,48.422,-120.081,2014-07-17,t
114297,48.441,-120.071,2014-07-17,t
114298,48.441,-120.071,2014-07-17,t
114299,48.441,-120.071,2014-07-17,t
114306,48.442,-120.049,2014-07-17,t
114307,48.442,-120.049,2014-07-17,t
114308,48.442,-120.049,2014-07-17,t
114310,48.445,-120.025,2014-07-17,t
114311,48.445,-120.025,2014-07-17,t
114312,48.445,-120.025,2014-07-17,t
114316,48.446,-120.022,2014-07-17,t
114317,48.446,-120.022,2014-07-17,t
114318,48.446,-120.022,2014-07-17,t
114327,48.448,-120.041,2014-07-17,t
114331,48.451,-120.073,2014-07-17,t
114332,48.451,-120.073,2014-07-17,t
114333,48.451,-120.073,2014-07-17,t
114343,48.461,-120.077,2014-07-17,t
114344,48.461,-120.077,2014-07-17,t
114345,48.461,-120.077,2014-07-17,t
114346,48.464,-120.046,2014-07-17,t
114347,48.464,-120.046,2014-07-17,t
114348,48.464,-120.046,2014-07-17,t
114350,48.469,-120.071,2014-07-17,t
114351,48.47,-120.08,2014-07-17,t
114352,48.47,-120.08,2014-07-17,t
114353,48.47,-120.08,2014-07-17,t
114357,48.482,-120.067,2014-07-17,t
114358,48.482,-120.067,2014-07-17,t
114359,48.482,-120.067,2014-07-17,t
117078,29.838,-93.592,2014-07-17,f
117079,29.838,-93.592,2014-07-17,f
117080,29.838,-93.592,2014-07-17,f
119766,31.14,-84.465,2014-07-17,f
119957,31.199,-84.913,2014-07-17,f
119958,31.199,-84.913,2014-07-17,f
121000,31.69,-83.078,2014-07-17,f
122167,32.207,-114.988,2014-07-17,f
122222,32.224,-87.767,2014-07-17,f
123741,32.811,-83.552,2014-07-17,f
125619,33.607,-105.539,2014-07-17,f
125620,33.607,-105.539,2014-07-17,f
125635,33.615,-105.565,2014-07-17,f
125636,33.615,-105.565,2014-07-17,f
126157,33.947,-105.867,2014-07-17,f
126391,34.094,-117.532,2014-07-17,f
126392,34.094,-117.532,2014-07-17,f
126393,34.094,-117.532,2014-07-17,f
129328,36.04,-80.317,2014-07-17,f
129329,36.04,-80.317,2014-07-17,f
132892,38.693,-90.132,2014-07-17,f
132893,38.693,-90.132,2014-07-17,f
133207,38.838,-84.238,2014-07-17,f
133678,39.112,-119.789,2014-07-17,f
134884,40.476,-122.859,2014-07-17,t
134885,40.476,-122.859,2014-07-17,t
137964,43.107,-118.21,2014-07-17,t
137965,43.107,-118.21,2014-07-17,t
137966,43.107,-118.21,2014-07-17,t
137969,43.119,-118.196,2014-07-17,f
137976,43.128,-118.131,2014-07-17,t
137977,43.132,-118.26,2014-07-17,t
137978,43.132,-118.26,2014-07-17,t
137979,43.132,-118.26,2014-07-17,t
138006,43.161,-118.289,2014-07-17,f
138025,43.189,-118.2,2014-07-17,t
138103,43.266,-118.013,2014-07-17,f
138104,43.266,-118.011,2014-07-17,f
138125,43.281,-118.005,2014-07-17,f
138134,43.284,-117.991,2014-07-17,f
138135,43.284,-117.991,2014-07-17,f
138137,43.286,-117.965,2014-07-17,f
138141,43.288,-117.994,2014-07-17,f
138190,43.327,-118.333,2014-07-17,f
138191,43.327,-118.333,2014-07-17,f
138192,43.327,-118.333,2014-07-17,f
138212,43.336,-118.251,2014-07-17,t
138213,43.336,-118.251,2014-07-17,t
138214,43.336,-118.251,2014-07-17,t
138245,43.382,-118.174,2014-07-17,f
138255,43.394,-118.26,2014-07-17,t
138256,43.395,-118.033,2014-07-17,f
138257,43.395,-118.033,2014-07-17,f
138258,43.397,-118.166,2014-07-17,f
138259,43.397,-118.01,2014-07-17,f
138260,43.397,-118.01,2014-07-17,f
138266,43.4,-118.411,2014-07-17,t
138267,43.4,-118.411,2014-07-17,t
138268,43.4,-118.411,2014-07-17,t
138269,43.402,-118.426,2014-07-17,f
138270,43.402,-118.12,2014-07-17,f
138271,43.405,-118.135,2014-07-17,f
138275,43.407,-118.114,2014-07-17,f
138276,43.407,-118.114,2014-07-17,f
138277,43.407,-118.034,2014-07-17,f
138284,43.413,-118.107,2014-07-17,f
138285,43.413,-118.107,2014-07-17,f
138292,43.417,-118.38,2014-07-17,t
138312,43.425,-118.429,2014-07-17,f
138442,43.602,-118.4,2014-07-17,f
138443,43.602,-118.377,2014-07-17,f
138633,44.0,-115.911,2014-07-17,t
138636,44.006,-115.874,2014-07-17,t
138637,44.006,-115.874,2014-07-17,t
138638,44.006,-115.874,2014-07-17,t
138639,44.007,-115.913,2014-07-17,t
138640,44.007,-115.913,2014-07-17,t
138657,44.022,-115.92,2014-07-17,t
138658,44.022,-115.92,2014-07-17,t
138659,44.022,-115.92,2014-07-17,t
139113,44.49,-120.352,2014-07-17,t
139114,44.49,-120.352,2014-07-17,t
139137,44.506,-120.383,2014-07-17,t
139138,44.506,-120.383,2014-07-17,t
139139,44.506,-120.383,2014-07-17,t
139142,44.509,-120.356,2014-07-17,f
139143,44.509,-120.356,2014-07-17,f
139144,44.509,-120.356,2014-07-17,f
139154,44.516,-120.343,2014-07-17,f
139155,44.516,-120.343,2014-07-17,f
139156,44.516,-120.343,2014-07-17,f
139165,44.523,-120.383,2014-07-17,t
139166,44.523,-120.383,2014-07-17,t
139167,44.523,-120.383,2014-07-17,t
139179,44.525,-120.34,2014-07-17,f
139180,44.525,-120.34,2014-07-17,f
139181,44.525,-120.34,2014-07-17,f
139183,44.527,-120.361,2014-07-17,t
139193,44.532,-120.349,2014-07-17,t
139194,44.532,-120.349,2014-07-17,t
139195,44.533,-120.388,2014-07-17,f
139196,44.533,-120.388,2014-07-17,f
139202,44.542,-121.62,2014-07-17,f
139209,44.549,-121.626,2014-07-17,f
139210,44.549,-121.626,2014-07-17,f
139226,44.569,-121.553,2014-07-17,f
139235,44.58,-121.608,2014-07-17,f
139236,44.58,-121.608,2014-07-17,f
139237,44.58,-121.608,2014-07-17,f
139283,44.629,-121.72,2014-07-17,f
139284,44.629,-121.72,2014-07-17,f
139285,44.629,-121.72,2014-07-17,f
139292,44.631,-121.707,2014-07-17,f
139293,44.631,-121.707,2014-07-17,f
139294,44.631,-121.707,2014-07-17,f
139298,44.634,-121.726,2014-07-17,f
139310,44.64,-121.671,2014-07-17,f
139321,44.642,-121.763,2014-07-17,f
139322,44.642,-121.763,2014-07-17,f
139323,44.642,-121.763,2014-07-17,f
139327,44.644,-121.755,2014-07-17,f
139328,44.644,-121.755,2014-07-17,f
139335,44.646,-121.72,2014-07-17,t
139365,44.73,-117.769,2014-07-17,f
139366,44.73,-117.769,2014-07-17,f
139372,44.736,-120.534,2014-07-17,f
139373,44.736,-120.534,2014-07-17,f
139374,44.736,-117.701,2014-07-17,f
139375,44.737,-120.562,2014-07-17,f
139376,44.737,-120.539,2014-07-17,f
139381,44.738,-120.539,2014-07-17,f
139382,44.738,-120.539,2014-07-17,f
139386,44.739,-120.587,2014-07-17,f
139391,44.742,-120.621,2014-07-17,f
139392,44.742,-120.621,2014-07-17,f
139401,44.746,-120.584,2014-07-17,f
139402,44.746,-120.584,2014-07-17,f
139437,44.792,-120.24,2014-07-17,f
139438,44.792,-120.24,2014-07-17,f
139445,44.799,-120.282,2014-07-17,f
139446,44.799,-120.282,2014-07-17,f
139450,44.811,-120.322,2014-07-17,f
139451,44.812,-120.361,2014-07-17,f
139452,44.812,-120.361,2014-07-17,f
139458,44.821,-120.354,2014-07-17,f
139459,44.825,-120.358,2014-07-17,f
139460,44.825,-120.358,2014-07-17,f
139461,44.826,-120.35,2014-07-17,f
139462,44.826,-120.229,2014-07-17,f
139463,44.826,-120.229,2014-07-17,f
139465,44.848,-120.235,2014-07-17,f
139466,44.848,-120.235,2014-07-17,f
139467,44.849,-120.215,2014-07-17,f
139512,44.924,-121.724,2014-07-17,t
139543,44.94,-119.559,2014-07-17,t
139544,44.94,-119.559,2014-07-17,t
139545,44.94,-119.559,2014-07-17,t
139551,44.942,-120.583,2014-07-17,f
139552,44.942,-120.583,2014-07-17,f
139560,44.944,-120.564,2014-07-17,f
139561,44.944,-120.564,2014-07-17,f
139563,44.946,-121.197,2014-07-17,t
139564,44.946,-121.197,2014-07-17,t
139565,44.946,-121.197,2014-07-17,t
139566,44.949,-121.216,2014-07-17,t
139569,44.951,-120.604,2014-07-17,f
139570,44.951,-120.604,2014-07-17,f
139574,44.955,-120.546,2014-07-17,f
139580,44.96,-121.16,2014-07-17,t
139581,44.96,-121.16,2014-07-17,t
139582,44.96,-120.55,2014-07-17,f
139598,44.971,-121.719,2014-07-17,f
139602,44.972,-121.727,2014-07-17,f
139603,44.972,-121.727,2014-07-17,f
139604,44.979,-120.55,2014-07-17,f
139607,44.986,-120.573,2014-07-17,f
139620,44.997,-120.575,2014-07-17,f
139621,44.997,-120.575,2014-07-17,f
139631,45.012,-121.14,2014-07-17,f
139632,45.012,-121.14,2014-07-17,f
139653,45.069,-121.136,2014-07-17,f
139657,45.081,-121.14,2014-07-17,f
139658,45.081,-121.14,2014-07-17,f
140060,45.835,-86.961,2014-07-17,f
141444,47.665,-120.738,2014-07-17,f
141445,47.665,-120.738,2014-07-17,f
141480,47.678,-120.793,2014-07-17,t
141481,47.678,-120.793,2014-07-17,t
141482,47.678,-120.793,2014-07-17,t
141496,47.689,-120.779,2014-07-17,t
141497,47.689,-120.779,2014-07-17,t
141498,47.689,-120.779,2014-07-17,t
141507,47.693,-120.746,2014-07-17,f
141508,47.693,-120.746,2014-07-17,f
141509,47.693,-120.746,2014-07-17,f
141510,47.696,-120.765,2014-07-17,t
141511,47.696,-120.765,2014-07-17,t
141512,47.696,-120.765,2014-07-17,t
141525,47.702,-120.815,2014-07-17,t
141526,47.702,-120.815,2014-07-17,t
141528,47.703,-120.829,2014-07-17,f
141529,47.705,-120.814,2014-07-17,t
141530,47.705,-120.814,2014-07-17,t
141531,47.705,-120.814,2014-07-17,t
141533,47.707,-120.775,2014-07-17,t
141534,47.707,-120.775,2014-07-17,t
141535,47.707,-120.775,2014-07-17,t
141548,47.716,-120.828,2014-07-17,f
141549,47.716,-120.828,2014-07-17,f
141550,47.716,-120.828,2014-07-17,f
141551,47.716,-120.772,2014-07-17,f
141552,47.716,-120.772,2014-07-17,f
141553,47.716,-120.772,2014-07-17,f
141575,47.727,-120.827,2014-07-17,f
141576,47.727,-120.827,2014-07-17,f
141577,47.731,-120.809,2014-07-17,f
141578,47.731,-120.809,2014-07-17,f
141579,47.731,-120.809,2014-07-17,f
141959,48.058,-103.755,2014-07-17,f
142030,48.141,-120.053,2014-07-17,f
142050,48.153,-120.005,2014-07-17,t
142051,48.153,-120.005,2014-07-17,t
142052,48.153,-120.005,2014-07-17,t
142056,48.155,-120.033,2014-07-17,f
142057,48.155,-120.033,2014-07-17,f
142061,48.157,-120.026,2014-07-17,f
142062,48.158,-119.989,2014-07-17,t
142063,48.158,-119.989,2014-07-17,t
142066,48.159,-119.986,2014-07-17,t
142108,48.179,-119.953,2014-07-17,f
142109,48.179,-119.953,2014-07-17,f
142110,48.179,-119.953,2014-07-17,f
142111,48.179,-119.947,2014-07-17,f
142112,48.179,-119.947,2014-07-17,f
142113,48.179,-119.947,2014-07-17,f
142123,48.187,-120.071,2014-07-17,t
142124,48.187,-120.071,2014-07-17,t
142125,48.187,-120.071,2014-07-17,t
142126,48.187,-120.037,2014-07-17,t
142127,48.187,-120.037,2014-07-17,t
142128,48.187,-120.037,2014-07-17,t
142148,48.194,-120.025,2014-07-17,t
142149,48.194,-120.025,2014-07-17,t
142167,48.199,-119.959,2014-07-17,f
142168,48.199,-119.959,2014-07-17,f
142169,48.199,-119.959,2014-07-17,f
142173,48.201,-120.123,2014-07-17,f
142174,48.201,-120.123,2014-07-17,f
142175,48.201,-120.123,2014-07-17,f
142189,48.206,-120.044,2014-07-17,t
142190,48.206,-120.044,2014-07-17,t
142208,48.218,-120.005,2014-07-17,f
142209,48.218,-120.005,2014-07-17,f
142210,48.218,-120.005,2014-07-17,f
142211,48.221,-120.137,2014-07-17,t
142212,48.221,-120.137,2014-07-17,t
142234,48.23,-120.131,2014-07-17,t
142235,48.23,-120.131,2014-07-17,t
142236,48.23,-120.131,2014-07-17,t
142249,48.235,-120.162,2014-07-17,t
142250,48.235,-120.162,2014-07-17,t
142251,48.235,-120.162,2014-07-17,t
142465,48.342,-120.6,2014-07-17,f
142466,48.342,-120.6,2014-07-17,f
142467,48.342,-120.6,2014-07-17,f
142471,48.351,-120.609,2014-07-17,f
142472,48.351,-120.609,2014-07-17,f
142473,48.351,-120.609,2014-07-17,f
142478,48.359,-120.619,2014-07-17,f
142479,48.359,-120.619,2014-07-17,f
142480,48.359,-120.619,2014-07-17,f
142526,48.388,-119.947,2014-07-17,f
142527,48.388,-119.947,2014-07-17,f
142528,48.389,-120.017,2014-07-17,t
142529,48.389,-120.017,2014-07-17,t
142545,48.4,-119.96,2014-07-17,f
142546,48.4,-119.96,2014-07-17,f
142556,48.406,-120.015,2014-07-17,t
142567,48.409,-119.984,2014-07-17,t
142568,48.411,-119.964,2014-07-17,f
142569,48.411,-119.964,2014-07-17,f
142570,48.412,-120.051,2014-07-17,t
142571,48.412,-120.051,2014-07-17,t
142572,48.412,-120.051,2014-07-17,t
142585,48.427,-120.014,2014-07-17,t
142596,48.433,-120.084,2014-07-17,t
142597,48.433,-120.084,2014-07-17,t
142601,48.434,-120.029,2014-07-17,t
142602,48.434,-120.029,2014-07-17,t
142603,48.434,-120.029,2014-07-17,t
142619,48.441,-120.008,2014-07-17,t
142620,48.441,-120.007,2014-07-17,t
142621,48.443,-120.077,2014-07-17,t
142648,48.465,-120.033,2014-07-17,t
142649,48.465,-120.033,2014-07-17,t
142650,48.465,-120.033,2014-07-17,t
142654,48.469,-120.06,2014-07-17,t
142655,48.469,-120.06,2014-07-17,t
142656,48.469,-120.06,2014-07-17,t
142660,48.474,-120.086,2014-07-17,t
142661,48.474,-120.086,2014-07-17,t
142662,48.474,-120.086,2014-07-17,t
143211,49.421,-119.817,2014-07-17,f
143212,49.421,-119.817,2014-07-17,f
143213,49.421,-119.817,2014-07-17,f
143226,49.435,-119.785,2014-07-17,f
143227,49.435,-119.785,2014-07-17,f
145312,29.84,-93.582,2014-07-17,f
145313,29.84,-93.582,2014-07-17,f
145331,29.855,-93.605,2014-07-17,f
145332,29.855,-93.605,2014-07-17,f
145333,29.855,-93.605,2014-07-17,f
149775,31.962,-83.741,2014-07-17,f
149776,31.962,-83.741,2014-07-17,f
150085,32.11,-82.713,2014-07-17,f
150242,32.176,-85.032,2014-07-17,f
150243,32.176,-85.032,2014-07-17,f
150346,32.21,-101.926,2014-07-17,f
152296,33.014,-79.88,2014-07-17,f
152297,33.014,-79.88,2014-07-17,f
152298,33.014,-79.88,2014-07-17,f
152374,33.063,-83.807,2014-07-17,f
152560,33.145,-83.207,2014-07-17,f
154065,33.81,-83.674,2014-07-17,f
155039,34.352,-111.414,2014-07-17,f
155040,34.352,-111.414,2014-07-17,f
156228,35.02,-106.654,2014-07-17,f
156992,35.585,-81.257,2014-07-17,f
156993,35.585,-81.257,2014-07-17,f
160090,37.751,-106.107,2014-07-17,f
163380,40.484,-122.787,2014-07-17,t
163386,40.495,-122.788,2014-07-17,f
163387,40.495,-122.788,2014-07-17,f
166617,43.125,-118.139,2014-07-17,t
166620,43.129,-118.151,2014-07-17,t
166652,43.166,-118.252,2014-07-17,t
166670,43.184,-118.19,2014-07-17,t
166768,43.255,-117.977,2014-07-17,f
166769,43.255,-117.977,2014-07-17,f
166774,43.257,-117.953,2014-07-17,f
166797,43.267,-118.335,2014-07-17,t
166799,43.269,-118.034,2014-07-17,f
166800,43.269,-118.034,2014-07-17,f
166826,43.281,-118.036,2014-07-17,t
166827,43.281,-118.036,2014-07-17,t
166834,43.283,-118.014,2014-07-17,f
166835,43.283,-118.014,2014-07-17,f
166839,43.285,-118.044,2014-07-17,t
166840,43.286,-117.966,2014-07-17,f
166873,43.326,-118.348,2014-07-17,f
166892,43.347,-118.254,2014-07-17,t
166893,43.347,-118.254,2014-07-17,t
166894,43.347,-118.254,2014-07-17,t
166900,43.363,-118.215,2014-07-17,f
166917,43.389,-118.176,2014-07-17,f
166921,43.396,-118.172,2014-07-17,f
166922,43.396,-118.172,2014-07-17,f
166923,43.397,-118.08,2014-07-17,f
166924,43.399,-118.409,2014-07-17,t
166925,43.399,-118.127,2014-07-17,f
166926,43.399,-118.127,2014-07-17,f
166928,43.401,-118.106,2014-07-17,f
166929,43.401,-118.106,2014-07-17,f
166935,43.404,-118.156,2014-07-17,f
166937,43.408,-118.121,2014-07-17,f
166938,43.411,-118.066,2014-07-17,f
166939,43.411,-118.066,2014-07-17,f
166941,43.415,-118.083,2014-07-17,f
166942,43.415,-118.083,2014-07-17,f
166946,43.416,-117.997,2014-07-17,f
166947,43.416,-117.997,2014-07-17,f
166978,43.442,-118.412,2014-07-17,t
166979,43.442,-118.412,2014-07-17,t
166980,43.442,-118.412,2014-07-17,t
166990,43.45,-118.412,2014-07-17,f
166991,43.45,-118.412,2014-07-17,f
166992,43.45,-118.412,2014-07-17,f
167010,43.462,-118.399,2014-07-17,t
167011,43.462,-118.399,2014-07-17,t
167012,43.462,-118.399,2014-07-17,t
167042,43.483,-118.389,2014-07-17,t
167043,43.483,-118.389,2014-07-17,t
167044,43.483,-118.389,2014-07-17,t
167065,43.494,-118.378,2014-07-17,t
167066,43.494,-118.378,2014-07-17,t
167100,43.581,-118.359,2014-07-17,t
167101,43.581,-118.359,2014-07-17,t
167124,43.61,-118.352,2014-07-17,t
167263,43.991,-115.942,2014-07-17,f
167288,44.01,-115.92,2014-07-17,t
167289,44.01,-115.92,2014-07-17,t
167290,44.01,-115.92,2014-07-17,t
167296,44.015,-115.906,2014-07-17,t
167304,44.019,-115.942,2014-07-17,f
167305,44.019,-115.942,2014-07-17,f
167308,44.02,-115.925,2014-07-17,t
167309,44.023,-115.879,2014-07-17,t
167310,44.023,-115.879,2014-07-17,t
167704,44.401,-120.302,2014-07-17,f
167705,44.401,-120.302,2014-07-17,f
167743,44.483,-120.355,2014-07-17,t
167748,44.491,-120.391,2014-07-17,f
167749,44.491,-120.391,2014-07-17,f
167757,44.496,-120.381,2014-07-17,t
167758,44.496,-120.381,2014-07-17,t
167769,44.507,-120.383,2014-07-17,t
167770,44.507,-120.383,2014-07-17,t
167796,44.534,-120.336,2014-07-17,f
167797,44.534,-120.336,2014-07-17,f
167798,44.534,-120.336,2014-07-17,f
167804,44.537,-121.619,2014-07-17,f
167805,44.537,-121.619,2014-07-17,f
167806,44.537,-121.604,2014-07-17,t
167807,44.537,-121.604,2014-07-17,t
167808,44.537,-121.604,2014-07-17,t
167810,44.538,-121.607,2014-07-17,t
167829,44.554,-121.598,2014-07-17,f
167844,44.567,-121.566,2014-07-17,f
167845,44.567,-121.566,2014-07-17,f
167846,44.567,-121.566,2014-07-17,f
167849,44.569,-121.602,2014-07-17,t
167850,44.569,-121.602,2014-07-17,t
167851,44.573,-121.546,2014-07-17,f
167852,44.573,-121.546,2014-07-17,f
167853,44.573,-121.546,2014-07-17,f
167861,44.581,-121.596,2014-07-17,f
167862,44.581,-121.596,2014-07-17,f
167863,44.581,-121.596,2014-07-17,f
167864,44.581,-121.596,2014-07-17,f
167865,44.581,-121.596,2014-07-17,f
167866,44.581,-121.596,2014-07-17,f
167893,44.609,-116.451,2014-07-17,f
167894,44.609,-116.451,2014-07-17,f
167895,44.61,-116.451,2014-07-17,f
167896,44.611,-116.438,2014-07-17,f
167897,44.616,-121.83,2014-07-17,f
167898,44.616,-121.83,2014-07-17,f
167914,44.636,-121.736,2014-07-17,t
167915,44.636,-121.736,2014-07-17,t
167916,44.638,-121.722,2014-07-17,t
167917,44.638,-121.722,2014-07-17,t
167918,44.638,-121.722,2014-07-17,t
167936,44.646,-121.738,2014-07-17,f
167942,44.647,-121.722,2014-07-17,t
167943,44.647,-121.722,2014-07-17,t
167944,44.649,-121.706,2014-07-17,f
167945,44.649,-121.706,2014-07-17,f
167947,44.652,-121.749,2014-07-17,f
167970,44.698,-117.685,2014-07-17,t
167971,44.698,-117.685,2014-07-17,t
167972,44.7,-117.693,2014-07-17,t
167973,44.7,-117.693,2014-07-17,t
167981,44.732,-120.576,2014-07-17,f
167982,44.732,-117.749,2014-07-17,f
167989,44.74,-120.608,2014-07-17,f
168021,44.773,-120.332,2014-07-17,f
168022,44.773,-120.332,2014-07-17,f
168041,44.801,-120.263,2014-07-17,f
168042,44.801,-120.262,2014-07-17,f
168057,44.813,-120.361,2014-07-17,f
168066,44.837,-120.219,2014-07-17,f
168087,44.865,-120.885,2014-07-17,f
168088,44.865,-120.885,2014-07-17,f
168089,44.865,-120.885,2014-07-17,f
168097,44.872,-120.878,2014-07-17,f
168101,44.875,-120.882,2014-07-17,f
168204,44.931,-121.74,2014-07-17,f
168205,44.931,-121.74,2014-07-17,f
168206,44.931,-121.74,2014-07-17,f
168207,44.931,-119.571,2014-07-17,f
168208,44.931,-119.571,2014-07-17,f
168217,44.934,-119.538,2014-07-17,t
168218,44.934,-119.538,2014-07-17,t
168233,44.945,-121.191,2014-07-17,f
168234,44.947,-121.204,2014-07-17,t
168235,44.947,-121.204,2014-07-17,t
168236,44.947,-121.204,2014-07-17,t
168240,44.953,-119.533,2014-07-17,f
168241,44.953,-119.533,2014-07-17,f
168242,44.953,-119.533,2014-07-17,f
168243,44.955,-121.184,2014-07-17,t
168244,44.955,-121.184,2014-07-17,t
168246,44.957,-121.167,2014-07-17,t
168247,44.957,-121.167,2014-07-17,t
168251,44.961,-119.55,2014-07-17,t
168252,44.967,-121.175,2014-07-17,t
168253,44.967,-121.175,2014-07-17,t
168257,44.968,-121.175,2014-07-17,t
168261,44.972,-120.545,2014-07-17,f
168262,44.974,-121.136,2014-07-17,f
168263,44.975,-120.572,2014-07-17,f
168271,44.978,-121.164,2014-07-17,t
168272,44.978,-121.164,2014-07-17,t
168273,44.978,-121.164,2014-07-17,t
168274,44.979,-121.153,2014-07-17,t
168275,44.979,-121.153,2014-07-17,t
168276,44.983,-120.563,2014-07-17,f
168280,44.988,-120.565,2014-07-17,f
168285,44.995,-120.593,2014-07-17,f
168286,44.995,-120.593,2014-07-17,f
168287,44.995,-120.593,2014-07-17,f
168293,45.007,-120.587,2014-07-17,f
168315,45.043,-121.16,2014-07-17,t
168316,45.043,-121.16,2014-07-17,t
168317,45.043,-121.16,2014-07-17,t
168322,45.05,-121.175,2014-07-17,f
168323,45.05,-121.175,2014-07-17,f
168324,45.05,-121.175,2014-07-17,f
168325,45.052,-121.162,2014-07-17,t
